310249,20.46,48.29199,981.3613,268.9439
323199,20.48,48.26172,981.3705,268.865
335212,20.52,48.17969,981.3519,269.0239
340149,20.51,48.18848,981.3394,269.1312
345167,20.54,48.13867,981.3862,268.7308
350139,20.55,48.08496,981.3842,268.7478
355202,20.55,48.06348,981.3503,269.0373
360269,20.55,48.0957,981.3715,268.8567
365237,20.54,48.11719,981.3759,268.819
370257,20.54,48.0625,981.3633,268.9269
375291,20.55,48.04199,981.3732,268.8417
380241,20.54,48.05176,981.3572,268.9785
385206,20.55,48.05273,981.3791,268.7917
390260,20.56,48.06348,981.3717,268.8546
395259,20.56,48.06445,981.3859,268.7334
400305,20.6,48.00293,981.3664,268.9001
405276,20.6,48.01367,981.3954,268.6519
410328,20.59,48.02441,981.3987,268.6245
415311,20.59,48.0127,981.3622,268.9357
420348,20.59,48.03516,981.3741,268.8345
425346,20.6,48.01465,981.3731,268.8428
430262,20.65,47.92188,981.402,268.5956
435280,20.65,47.91016,981.3773,268.8067
440297,20.63,47.93066,981.3936,268.6673
445336,20.63,47.95313,981.3926,268.6761
450333,20.66,47.87988,981.3778,268.8025
455383,20.65,47.90039,981.3661,268.9026
460389,20.65,47.91113,981.3901,268.6978
465330,20.65,47.88965,981.3984,268.6266
470403,20.65,47.88965,981.407,268.5533
475422,20.7,47.80762,981.4196,268.446
480340,20.7,47.76465,981.3777,268.8036
485502,20.7,47.79688,981.4017,268.5982
490371,20.69,47.7959,981.4241,268.4073
495388,20.69,47.76367,981.3917,268.6844
500375,20.7,47.75391,981.4102,268.5259
505447,20.7,47.73145,981.387,268.7241
510446,20.7,47.74219,981.4153,268.4826
515459,20.7,47.75391,981.4102,268.5259
520476,20.71,47.71094,981.4039,268.5796
525496,20.75,47.62793,981.4242,268.4063
530431,20.8,47.53711,981.4196,268.4455
535548,20.83,47.46289,981.4235,268.4119
540864,20.86,47.38965,981.4475,268.2071
545629,20.84,47.4209,981.4359,268.3062
550658,20.87,47.34863,981.4267,268.3851
555541,20.9,47.27539,981.4236,268.4109
560518,20.9,47.27539,981.4423,268.252
565548,20.9,47.26465,981.4465,268.2153
570582,20.95,47.16113,981.4216,268.4284
575617,20.95,47.14063,981.4666,268.0446
580526,20.93,47.18066,981.4481,268.2019
585663,20.95,47.15039,981.4736,267.9847
590519,20.96,47.09766,981.4475,268.2071
595536,20.96,47.12012,981.4731,267.9883
600659,20.96,47.11914,981.4742,268.0956
605572,20.97,47.1084,981.4653,268.0549
610631,20.96,47.12012,981.4766,267.9589
615665,20.96,47.12988,981.464,268.0662
620650,20.97,47.09766,981.4755,267.9682
625641,20.97,47.1084,981.5002,267.7567
630659,20.96,47.12988,981.4716,268.0017
635613,20.95,47.14063,981.4547,268.1457
640593,20.95,47.12891,981.4523,268.1658
645610,20.96,47.11914,981.4801,267.9285
650586,20.96,47.09766,981.4629,268.0755
655645,20.97,47.1084,981.4866,267.8732
660797,20.96,47.12012,981.4484,268.1993
665762,20.96,47.11914,981.4537,268.1539
670709,20.97,47.08691,981.4755,267.9682
675765,20.98,47.06738,981.4847,267.8893
680737,21.03,46.97461,981.4793,267.9357
685793,21.08,46.91309,981.5012,267.7484
690666,21.06,46.92285,981.4641,268.0657
695762,21.04,46.94336,981.4628,268.076
700701,21.04,46.91016,981.4628,268.076
705765,21.04,46.93262,981.4619,268.0848
710738,21.05,46.93262,981.4406,268.2664
715773,21.04,46.93262,981.479,267.9383
720808,21.04,46.94238,981.4886,267.8562
725842,21.06,46.88965,981.4683,268.1168
730809,21.07,46.91211,981.4672,268.0394
735825,21.06,47.02051,981.4614,268.0884
740740,21.06,46.93359,981.4949,267.8026
745765,21.06,46.94434,981.447,268.2112
750778,21.07,46.90137,981.4603,268.0977
755828,21.12,46.80957,981.4797,267.9321
760810,21.2,46.66602,981.4478,268.2045
765768,21.21,46.62305,981.4871,267.8691
770846,21.22,46.5918,981.4731,267.8572
775902,21.19,46.5791,981.4607,267.9708
780794,21.17,46.66309,981.4785,267.9429
785899,21.17,46.66309,981.4682,268.0301
790861,21.18,46.6416,981.4622,268.0822
795894,21.19,46.62109,981.4763,267.9615
800893,21.18,46.6416,981.486,267.8779
805867,21.21,46.54785,981.4672,268.0394
810886,21.25,46.49805,981.4749,267.9733
815946,21.24,46.48633,981.4631,268.0734
820920,21.23,46.5166,981.4352,268.3123
826006,21.22,46.5166,981.449,268.1942
831013,21.22,46.5166,981.4771,267.9543
835974,21.22,46.52734,981.4567,268.1281
840889,21.22,46.5166,981.4627,268.0771
845959,21.23,46.49512,981.4924,267.8237
850924,21.27,46.44531,981.4623,268.0801
855941,21.27,46.44531,981.4658,268.0512
861002,21.25,46.46484,981.4185,268.4547
865976,21.28,46.40234,981.4331,268.3304
870996,21.31,46.35156,981.4819,267.9135
875909,21.3,46.33887,981.4353,268.3113
880966,21.33,46.29785,981.4445,268.2334
886002,21.33,46.28711,981.424,268.4078
890961,21.32,46.27637,981.4476,268.2061
896060,21.36,46.22559,981.4476,268.2061
900999,21.4,46.10059,981.4218,268.4269
906067,21.4,46.13184,981.4485,268.1988
911032,21.39,46.1416,981.4324,268.3366
916057,21.38,46.17383,981.4353,268.3113
921069,21.38,46.16309,981.4278,268.3753
926134,21.37,46.17285,981.4203,268.4398
931161,21.41,46.10059,981.4464,268.2169
936090,21.4,46.13184,981.423,268.4166
941035,21.4,46.11133,981.4389,268.2809
946106,21.42,46.08008,981.4601,268.0992
951031,21.41,46.11133,981.449,268.1942
956089,21.4,46.12109,981.4305,268.3526
961108,21.4,46.12207,981.433,268.3314
966166,21.4,46.11035,981.4288,268.3665
971188,21.4,46.12109,981.4459,268.2205
976159,21.42,46.08008,981.438,268.2886
981176,21.46,45.96484,981.4402,268.2695
986268,21.48,45.91211,981.4114,268.5156
991139,21.46,45.97461,981.4342,268.3206
996216,21.46,45.95313,981.4659,268.0497
1001144,21.45,45.97363,981.4565,268.1307
1006163,21.45,45.97363,981.442,268.254
1011180,21.47,45.91016,981.44,268.2711
1016198,21.5,45.83789,981.4211,268.4326
1021232,21.49,45.87012,981.4453,268.2262
1026233,21.56,45.71289,981.4334,268.3278
1031162,21.57,45.67188,981.4133,268.4996
1036178,21.55,45.73438,981.4277,268.3768
1041186,21.58,45.60645,981.4252,268.398
1046218,21.59,45.59668,981.4172,268.4661
1051220,21.6,45.56543,981.3948,268.657
1056239,21.6,45.56543,981.4296,268.3598
1061295,21.58,45.62891,981.436,268.3051
1066296,21.6,45.52148,981.4278,268.3753
1071290,21.59,45.56348,981.4003,268.6101
1076333,21.59,45.58496,981.4412,268.2607
1081222,21.61,45.48047,981.4139,268.4945
1086244,21.61,45.47949,981.3977,268.6328
1091257,21.62,45.45801,981.4162,268.4749
1096291,21.63,45.40625,981.4203,268.4398
1101331,21.63,45.44824,981.4461,268.2189
1106310,21.62,45.46973,981.423,268.4166
1111393,21.6,45.53223,981.4288,268.3665
1116318,21.6,45.52148,981.4366,268.3304
1121417,21.59,45.56348,981.443,268.2458
1126278,21.57,45.5625,981.4261,268.3903
1131444,21.57,45.56152,981.4314,268.3448
1136315,21.56,45.57227,981.4656,268.0523
1141373,21.55,45.58203,981.4405,268.2669
1146395,21.55,45.60254,981.4441,268.2365
1151295,21.54,45.64551,981.4423,268.2515
1156388,21.53,45.68945,981.4792,267.9362
1161403,21.52,45.69922,981.4275,268.3784
1166319,21.52,45.70898,981.4822,267.9104
1171354,21.51,45.74121,981.4543,268.1488
1176398,21.5,45.7832,981.4629,268.0755
1181373,21.48,45.81445,981.4369,268.2979
1186318,21.48,45.84766,981.4454,268.2251
1191406,21.47,45.87891,981.4628,268.076
1196457,21.47,45.89941,981.4639,268.0667
1201396,21.46,45.90918,981.448,268.2029
1206466,21.46,45.93164,981.425,268.3995
1211477,21.45,45.94141,981.4557,268.1374
1216424,21.44,45.96191,981.4192,268.4491
1221620,21.43,45.98242,981.4698,268.0162
1226426,21.43,45.99414,981.4401,268.2705
1231477,21.42,45.99414,981.4548,268.1447
1236673,21.41,46.02441,981.4389,268.2809
1241563,21.4,46.05664,981.4286,268.1353
1246499,21.4,46.0459,981.4125,268.5063
1251515,21.39,46.06543,981.4436,268.2406
1256505,21.38,46.08691,981.459,268.1085
1261550,21.38,46.09766,981.4601,268.0992
1266475,21.37,46.13965,981.4619,268.0848
1271487,21.36,46.13867,981.4501,268.1849
1276501,21.35,46.14941,981.4172,268.4656
1281536,21.35,46.1709,981.4368,268.2989
1286535,21.35,46.21387,981.4642,268.0641
1291578,21.35,46.21387,981.4404,268.268
1296601,21.34,46.23535,981.4322,268.3381
1301590,21.33,46.22266,981.4247,268.4016
1306617,21.33,46.24512,981.406,268.5616
1311638,21.32,46.25391,981.4026,268.591
1316598,21.32,46.26465,981.418,268.4594
1321674,21.31,46.28516,981.4257,268.3933
1326677,21.3,46.28418,981.4294,268.3619
1331623,21.3,46.30566,981.397,268.6384
1336631,21.28,46.32715,981.3921,268.6808
1341627,21.29,46.34863,981.4093,268.5337
1346709,21.28,46.33691,981.3998,268.6142
1351661,21.26,46.33594,981.4233,268.414
1356680,21.26,46.3252,981.4124,268.5074
1361697,21.26,46.32422,981.42,268.4424
1366716,21.26,46.35645,981.4116,268.5141
1371787,21.25,46.47559,981.399,268.6209
1376648,21.24,46.31055,981.3948,268.657
1381666,21.23,46.33203,981.3976,268.6338
1386734,21.23,46.38574,981.4078,268.5461
1391777,21.23,46.41895,981.4131,268.5007
1396749,21.22,46.42969,981.3816,268.7705
1401680,21.22,46.4502,981.4091,268.5358
1406754,21.22,46.41797,981.3572,268.979
1411771,21.21,46.40625,981.3813,268.7726
1416790,21.2,46.42676,981.3909,268.6906
1421871,21.2,46.42676,981.3762,268.8159
1426853,21.19,46.44727,981.3842,268.7484
1431775,21.19,46.45801,981.3834,268.7545
1436756,21.18,46.46875,981.3954,268.6519
1441814,21.16,46.45508,981.3816,268.7705
1446939,21.17,46.45508,981.3976,268.6333
1451815,21.16,46.47656,981.3586,268.9671
1456782,21.16,46.49902,981.397,268.6384
1461822,21.16,46.49902,981.3928,268.6746
1466793,21.15,46.51953,981.3834,268.7545
1472541,21.15,46.54102,981.3894,268.7035
1532575,21.1,46.60156,981.4263,268.3887
1592423,21.06,46.66113,981.4069,268.5543
10342,21.03,46.62695,981.3959,268.6477
70357,20.99,46.78516,981.3703,268.8665
130390,20.96,46.83691,981.4049,268.5708
190354,20.93,46.84277,981.3265,269.2406
250421,20.9,46.8623,981.2754,269.6777
310439,20.87,46.94629,981.2247,269.7174
370335,20.84,46.9541,981.1998,270.3238
430396,20.81,47.0166,981.2225,270.1298
490406,20.78,47.10059,981.2081,270.2526
550335,20.75,47.12891,981.2079,270.2542
610476,20.71,47.2334,981.179,270.5019
670474,20.68,47.31738,981.2093,270.2423
730389,20.65,47.34668,981.1949,270.3651
790471,20.62,47.41992,981.1562,270.6964
850342,20.59,47.50391,981.2191,270.1592
910380,20.55,47.5752,981.1671,270.603
970381,20.53,47.61523,981.1992,270.3285
1030361,20.49,47.65527,981.2094,270.2418
1090369,20.47,47.80469,981.2463,269.9265
1150386,20.45,47.75781,981.291,269.5446
1210383,20.42,47.9082,981.3006,269.4625
1270570,20.38,47.98926,981.3384,269.5043
1330358,20.36,48.00977,981.3466,269.0698
1390404,20.34,48.16992,981.34,269.1255
1450408,20.29,48.24023,981.3554,268.994
1510334,20.25,48.32324,981.3579,268.9728
1570422,20.21,48.30957,981.3275,269.2324
1630428,20.19,48.37109,981.332,269.1937
1690383,20.16,48.35742,981.2908,269.5461
1750441,20.14,48.35449,981.2898,269.5544
1810350,20.12,48.33008,981.2883,269.5678
1870396,20.1,48.32813,981.2991,269.4754
1930376,20.07,48.3252,981.3133,269.3536
1990443,20.05,48.34473,981.312,269.3655
2050453,20.03,48.34277,981.3394,269.1312
2110332,20.01,48.39453,981.3203,269.2938
2170389,19.99,48.41504,981.3264,269.2417
2230394,19.97,48.3916,981.3508,269.0337
2290329,19.95,48.44238,981.3077,269.4011
2350411,19.93,48.50586,981.356,268.9893
2410463,19.92,48.47168,981.3306,269.2055
2470327,19.9,48.52441,981.3275,269.2324
2530431,19.88,48.59668,981.3519,269.0244
2590435,19.87,48.5752,981.3204,269.2933
2650338,19.87,48.49902,981.312,269.365
2710352,19.92,48.33105,981.2838,269.606
2770326,20,48.15527,981.2117,270.2216
2830362,20.11,47.95117,981.2084,270.25
2890325,20.16,47.87891,981.1853,270.4477
2950325,20.24,47.7373,981.204,270.2877
3010348,20.31,47.64648,981.2054,270.2758
3070329,20.4,47.46094,981.1983,270.3362
3130398,20.45,47.34766,981.2269,270.0921
3190324,20.52,47.23633,981.2464,269.9254
3250324,20.63,46.98633,981.2234,270.122
3310414,20.68,46.83984,981.2205,270.1473
3370324,20.79,46.49219,981.2386,269.9915
3430328,20.8,46.40723,981.1844,270.4554
3490538,20.76,46.5332,981.1753,270.5328
3550324,20.71,46.62402,981.1424,270.8141
3610348,20.66,46.72949,981.1555,270.7021
3670353,20.61,46.83203,981.1583,270.6784
3730325,20.55,46.94629,981.1108,271.084
3790325,20.5,47.0166,981.1358,270.8704
3850323,20.46,47.23926,981.1362,270.8668
3910323,20.42,47.3877,981.1638,270.6314
3970322,20.37,47.61035,981.1588,270.6743
4030323,20.33,47.68164,981.1401,270.8343
4090399,20.3,47.70996,981.1138,271.0587
4150320,20.25,47.8252,981.1083,271.1052
4210361,20.23,47.82227,981.0775,271.3684
4270437,20.2,47.7002,981.0764,271.3788
4330387,20.17,47.87012,981.0762,271.3798
4390379,20.16,47.80371,981.0977,271.196
4450367,20.12,47.83301,981.0907,271.2559
4510318,20.1,47.79688,981.1262,270.9525
4570318,20.07,47.81641,981.1565,270.6577
4630320,20.04,47.85742,981.1479,270.7672
4690540,20.02,47.82227,981.1022,271.1579
4750343,19.99,47.88477,981.0711,271.4232
4810319,19.98,47.96875,981.0129,271.9207
4870333,19.95,47.98828,981.0123,271.9259
4930371,19.94,47.96484,980.9849,272.1602
4990336,19.91,48.01465,980.9751,272.2438
5050441,19.89,48.08984,980.9755,272.2408
5110333,19.87,48.12012,980.9511,272.4488
5170369,19.84,48.13867,980.9576,272.393
5230424,19.83,48.12695,980.9835,272.1721
5290469,19.82,48.15723,980.9964,272.0616
5350354,19.79,48.17578,980.9587,272.3837
5410317,19.77,48.19531,980.9931,272.09
5470318,19.76,48.25977,980.9439,272.5107
5530320,19.73,48.23535,980.9588,272.2314
5590318,19.73,48.26563,980.9717,272.2727
5650317,19.7,48.30762,980.9469,272.4849
5710414,19.69,48.3291,980.9936,272.0859
5770318,19.68,48.3584,981.0331,271.7478
5830320,19.72,48.21191,981.0305,271.7705
5890325,19.81,48.14551,981.0291,271.7829
5950368,19.92,47.9834,981.0279,271.7927
6010409,20,47.87402,981.0056,271.9837
6070318,20.04,47.81348,981.0064,271.9765
6130434,20.12,47.71289,980.9853,272.1566
6190329,20.24,47.54199,980.9939,272.0833
6250350,20.29,47.42773,981.0005,272.0265
6310316,20.33,47.37891,980.9918,272.1009
6370314,20.46,47.21777,980.9943,272.0797
6430315,20.55,47.05371,981.0598,271.5197
6490318,20.63,46.97559,981.0428,271.6652
6550321,20.67,46.95703,981.0394,271.6946
6610313,20.71,46.84277,981.0179,271.8784
6670312,20.72,46.85449,981.0048,271.9899
6730331,20.7,46.90723,981.0098,271.9471
6790312,20.66,47.0332,981.0592,271.5253
6850314,20.62,47.16895,981.0302,271.7731
6910309,20.58,47.28516,981.0575,271.5398
6970422,20.53,47.33398,981.0503,271.6012
7030310,20.48,47.39453,981.0453,271.644
